Clade ID	Taxonomy ID	BioProject ID	BioSample ID	Assembly ID	Nucleotide accession(s)
     20503	    243161	       229	         0	      7488	AE002160
     20503	    243161	     38159	         0	    218018	ACOV
     20503	    647227	     38161	         0	    218058	ACOW
     20503	    658600	     39295	         0	    219118	ACUJ
     20504	    272561	        45	         0	      9528	AE001273
     20504	    315277	     13885	         0	     12928	CP000051
     20504	    672161	     32653	         0	     27708	FM872307
     20504	    580049	     32655	         0	     27728	FM872308
     20504	    759363	     48087	         0	    113118	CP002052
     20504	    707184	     43143	         0	    113298	CP001886
     20504	    707185	     43145	         0	    113318	CP001887
     20504	    707186	     43147	         0	    113338	CP001888
     20504	    707187	     43149	         0	    113358	CP001889
     20504	    707183	     43141	         0	    113378	CP001890
     20504	    718219	     45851	         0	    113438	CP001930
     20504	    759364	     48089	         0	    113638	CP002054
     20504	    564416	     32183	         0	    215178	ABYD
     20504	    564417	     32185	         0	    215198	ABYE
     20504	    564418	     32187	         0	    215218	ABYF
     20504	    564419	     32189	         0	    215238	ABYG
     20504	    573237	     32539	         0	    216238	ACFJ
     20504	    658599	     39293	         0	    219098	ACUI
     20504	    634464	     43167	         0	    273058	FN652779
     20504	    887712	     47581	         0	    293848	CP002024
     20504	    580047	     53575	         0	    305188	CP002401
     20504	    471472	     28583	         0	    353338	AM884176
     20504	    471473	     28585	         0	    355118	AM884177
     20504	    580047	     32651	         0	    408438	FM872306
     20504	   1071759	     71079	         0	    440188	HE601801
     20504	   1071762	     71085	         0	    440208	HE601804
     20504	   1071763	     71087	         0	    440228	HE601805
     20504	   1071754	     71067	         0	    505338	HE601810
     20504	   1071755	     71069	         0	    505358	HE601797
     20504	   1071756	     71071	         0	    505378	HE601798
     20504	   1071757	     71073	         0	    505398	HE601799
     20504	   1071758	     71075	         0	    505428	HE601800
     20504	    596777	     71077	         0	    505448	HE601870
     20504	   1071760	     71081	         0	    505468	HE601802
     20504	   1071761	     71083	         0	    505488	HE601803
     20504	   1071764	     71089	         0	    505508	HE601806
     20504	   1071765	     71091	         0	    505528	HE601807
     20504	   1071766	     71093	         0	    505548	HE601808
     20504	   1071767	     71095	         0	    505568	HE601809
     20504	   1071768	     71097	         0	    505588	HE601794
     20504	   1071769	     71099	         0	    505608	HE601950
     20504	   1071770	     71101	         0	    505628	HE601952
     20504	   1071771	     71103	         0	    505648	HE601953
     20504	   1071772	     71105	         0	    505668	HE601954
     20504	   1071773	     71107	         0	    505688	HE601795
     20504	   1071774	     71109	         0	    505708	HE601956
     20504	   1071775	     71111	         0	    505728	HE601958
     20504	   1071776	     71113	         0	    505748	HE601960
     20504	   1071777	     71115	         0	    505768	HE601949
     20504	   1071778	     71117	         0	    505788	HE601959
     20504	   1071779	     71119	         0	    505808	HE601961
     20504	   1071780	     71121	         0	    505828	HE601962
     20504	   1071781	     71123	         0	    505848	HE601964
     20504	   1071782	     71125	         0	    505868	HE601965
     20504	   1071783	     71127	         0	    505888	HE601955
     20504	   1075085	     71457	         0	    505908	HE601963
     20504	   1075086	     71459	         0	    505928	HE601957
     20504	   1075087	     71461	         0	    505948	HE601951
     20504	   1071753	     71065	         0	    526378	HE601796
     20504	   1260223	    186494	         0	    560988	HF562300
     20504	   1260222	    179054	         0	    561008	HF562298
     20504	   1263406	    182150	         0	    588508	CP003963
     20504	   1262673	    182165	         0	    588528	CP003965
     20505	    218497	       355	         0	     26828	CR848038
     20505	    331636	     63149	         0	    249058	CP002549
     20505	    331636	     62889	         0	    266488	CP002586
