Clade ID	Taxonomy ID	BioProject ID	BioSample ID	Assembly ID	Nucleotide accession(s)
     20530	    945713	     61811	         0	    368728	CP003418
     20531	    517418	     29215	         0	     21328	CP001100
     20532	    331678	     12608	         0	     21348	CP001101
     20533	    290512	     12749	         0	     21428	CP001108
     20534	    194439	       302	         0	      7788	AE006470
     20535	    517417	     29213	         0	     21308	CP001099
     20536	    340177	     13921	         0	     13388	CP000108
     20537	    290318	     12607	         0	     16888	CP000607
     20538	    319225	     13012	         0	     13288	CP000096
     20539	    290315	     12606	         0	     21268	CP001097
     20540	    290317	     12609	         0	     15928	CP000492
     20541	    377431	     16644	         0	    205898	AASE
     20542	    324925	     13011	         0	     21448	CP001110
     20543	    600809	     32975	         0	    113798	CP001429
     20544	    331104	     31103	         0	    305338	CP001487
     20545	   1074889	     70095	         0	    313148	CP003000
     20546	   1075399	     71047	         0	    317948	CP003015
     20547	    595499	     33829	         0	     23748	CP001605
     20548	    706194	     43087	         0	    169808	CP002163
     20549	    444179	     19617	         0	     18328	CP000770
     20549	    641892	     37785	         0	     26588	CP001981
     20550	    309807	     16159	         0	     13848	CP000159
     20550	    761659	     48827	         0	    442368	FP565814
     20551	    518766	     29281	         0	     25648	CP001807
     20551	    762570	     56095	         0	    301528	CP003029
     20552	    485918	     27951	         0	     24808	CP001699
     20553	    929713	     61269	         0	    335328	AGSA
     20554	    700598	     42711	         0	    352988	CP003178
     20555	    760192	     48289	    713614	    280678	CP002691
     20556	    984262	     67697	         0	    359548	CP002831
     20556	    694433	     61003	         0	    399228	AGRT
     20557	    452471	     19981	         0	     21368	CP001102
     20558	    742725	     46373	         0	    316478	ADLD
     20559	    445970	     19655	         0	    179878	ABFK
     20560	    908612	     54031	         0	    304698	AENZ
     20560	    679935	     40775	         0	    383608	CP003274
     20560	   1120974	    174975	         0	    605738	ARFY
     20561	   1033731	     68303	         0	    409578	CAEG
     20561	   1033732	     82331	         0	    456498	CAHI
     20562	    511995	     29025	         0	     11448	AP010656
     20563	    553175	     31385	         0	    217698	ACNN
     20565	    596327	     34101	         0	    217618	ACLR
     20565	    910312	     59515	         0	    236848	AENO
     20565	    879243	     51745	    713611	    280008	CP002689
     20566	    575590	     41957	         0	    198098	ADCM
     20567	    694427	     42009	     16731	    232058	CP002345
     20568	    242619	        48	         0	      8388	AE015924
     20568	    431947	     19051	         0	     11308	AP009380
     20568	   1030843	     66755	         0	    389198	AP012203
     20568	   1125722	     78905	         0	    390838	AJZS
     20568	   1122972	    181368	         0	    604668	ARJN
     20568	   1195243	    167667	         0	    606118	APMB
     20569	    679937	     40779	         0	    283018	AFFW
     20570	    762982	     48503	         0	    267798	AFBR
     20570	    762968	     48501	         0	    316708	AFFY
     20571	    295405	     13067	         0	     10728	AP006841
     20571	    272559	        46	         0	     26788	CR626927
     20571	    457424	     32433	         0	    184938	ABZX
     20571	    469587	     38347	         0	    195018	ACPP
     20571	    862962	     50405	         0	    273398	FQ312004
     20571	    665938	     40013	         0	    290688	ACWI
     20571	    997880	     64815	         0	    388518	AKBY
     20571	    457392	     32441	         0	    395478	ACIB
     20571	    997882	     64819	         0	    425618	AGXM
     20571	   1073386	     71525	         0	    431318	AGXQ
     20571	   1073387	     71527	         0	    432098	AGXR
     20571	   1073388	     71529	         0	    432108	ALOB
     20571	    997880	     64815	         0	    442248	AGXO
     20571	    997883	     64821	         0	    442308	AGXN
     20571	    997881	     64817	         0	    442318	AGXP
     20571	    997879	     64813	         0	    442328	AGXL
     20571	    997878	     64811	         0	    442338	AGXK
     20574	    411476	     18191	         0	    179198	AAXF
     20574	    483215	     27823	         0	    183298	ABXI
     20574	    469590	     32439	         0	    185018	ABZZ
     20574	    469588	     38349	         0	    195058	ACPQ
     20574	    469585	     38765	         0	    195778	ACRP
     20574	    457390	     38771	         0	    195838	ACRS
     20574	    585544	     41953	         0	    198058	ADCK
     20574	    411901	     18163	         0	    206478	AAVM
     20574	    702447	     42773	         0	    224398	ADKP
     20574	    702443	     42769	         0	    224518	ADMO
     20574	    702444	     42771	         0	    224558	ADMP
     20574	    657309	     39177	         0	    272638	FP929033
     20574	    226186	       399	         0	    288668	AE015928
     20574	    665954	     40011	         0	    290678	ACWH
     20574	    457387	     41955	         0	    290698	ADCL
     20574	    556258	     32447	         0	    302428	ACAB
     20574	   1077285	     72171	         0	    338008	AGDG
     20574	    997888	     64831	         0	    388538	AKBZ
     20574	    556259	     32449	         0	    395438	ACGA
     20574	    469586	     32435	         0	    395518	ACIC
     20574	    997888	     64831	         0	    441988	AGXW
     20574	    997873	     64801	         0	    442058	AGXF
     20574	    997892	     64839	         0	    442258	AGXE
     20574	    997886	     64827	         0	    442288	AGXU
     20574	    997885	     64825	         0	    442298	AGXT
     20574	   1235785	    175974	   1730983	    694588	ASSM
     20575	    537012	     30027	         0	    186958	ACCH
     20575	    471870	     20523	         0	    212658	ABJL
     20575	    997874	     64803	         0	    442038	AGXG
     20575	    742727	     46377	         0	    502078	ADLF
     20577	    411479	     18195	         0	    179358	AAYH
     20577	    449673	     19859	         0	    179998	ABFZ
     20577	    483216	     27827	         0	    182538	ABVO
     20577	    585543	     38355	         0	    195178	ACPT
     20577	    693979	     41913	    138952	    240468	CP002352
     20577	    457393	     39357	         0	    245158	ACTC
     20577	    665953	     40009	         0	    245198	ACWG
     20577	    762984	     48509	         0	    266218	AFBM
     20577	    763034	     48511	         0	    266228	AFBN
     20577	    665953	     40009	         0	    392558	AKBX
     20577	    997889	     64833	         0	    442238	AGXX
     20577	    997890	     64835	         0	    442278	AGXY
     20577	   1121096	    174174	         0	    605668	ARFR
     20577	   1073351	     71531	         0	    708708	ATFP
     20577	   1235787	    175976	   1730985	    709988	ASSO
     20580	    435590	     13378	         0	     13628	CP000139
     20580	    483217	     27831	         0	    183058	ABWZ
     20580	    457395	     32445	         0	    185058	ACAA
     20580	    457391	     38353	         0	    195138	ACPS
     20580	    702446	     42763	         0	    224358	ADKO
     20580	    469593	     38773	         0	    245378	ACRT
     20580	    457394	     32443	         0	    302388	ACDR
     20580	    556260	     32451	         0	    302398	ACDI
     20580	    997875	     64805	         0	    442228	AGXH
     20580	    997891	     64837	         0	    442268	AGXZ
     20580	    997877	     64809	         0	    442348	AGXI
     20580	    997876	     64807	         0	    442358	AGXJ
     20580	   1121098	    169707	         0	    603318	ARDF
