Clade ID	Taxonomy ID	BioProject ID	BioSample ID	Assembly ID	Nucleotide accession(s)
     20365	    459349	     28717	         0	    168568	CU466930
     20365	   1047070	    192293	         0	    605368	AQYP
     20366	   1033810	     66977	         0	    289938	AFNU
     20367	    525904	     29523	         0	     25808	CP001825,CP001826
     20368	    880073	     51779	         0	    327368	AGCQ
     21310	    671143	     40373	         0	    111798	FP565575
     21989	   1130329	    192225	         0	    693608	AQTE
     21989	   1052810	    192314	         0	    694508	AQST
     21990	   1047007	    192289	         0	    694428	AQSZ
     21991	    699264	    192480	         0	    697648	ASOC
     21993	   1046963	    192399	         0	    684868	ASKO
     21993	   1046970	    192469	         0	    684908	ASKQ
     21993	    913318	    192349	         0	    694068	AQSK
     21993	   1046965	    192337	         0	    694488	AQSM
     21993	   1046967	    192222	         0	    696448	ASNG
     21993	   1046975	    192304	         0	    696468	ASNH
     21993	   1046966	    192336	         0	    696488	ASNI
     21993	    913319	    192338	         0	    696508	ASNJ
     21993	   1046954	    192350	         0	    696528	ASNK
     21993	   1046958	    192380	         0	    696588	ASNN
     21993	   1046972	    192472	         0	    696808	ASNT
     21994	    910039	    192402	         0	    697088	ASOP
     21995	   1047013	    192324	         0	    694048	AQSP
     21995	   1047018	    192352	         0	    694088	AQSJ
     21995	   1047029	    192457	         0	    697148	ASOT
     21996	   1104566	    202344	         0	    697708	ASZN
     21997	   1046982	    192295	         0	    605388	AQYQ
     21997	   1104620	    192279	         0	    696848	ASNV
     21998	    910049	    192410	         0	    685648	ASMB
     21999	    910047	    192348	         0	    694468	AQSL
     22000	    913317	    192398	         0	    605528	AQYX
     22000	   1104598	    192490	         0	    697028	ASPB
     22000	   1047052	    192495	         0	    697048	ASPC
     22001	   1262132	    179321	         0	    558628	APCU
     22001	   1262133	    178520	         0	    572818	APKF
     22002	   1332188	    201542	         0	    677698	CP005957
     22003	    699257	    192542	         0	    696888	ASNX
